,Recon
1035,0.8506147265434265
1036,0.8104656934738159
1037,0.8427279591560364
1038,0.8644281029701233
1039,0.8381883502006531
1040,0.8974475860595703
1041,0.8138976693153381
1042,0.8481025695800781
1043,0.8521082997322083
1044,0.9359778165817261
1045,0.9032887816429138
1046,0.8847975134849548
1047,0.8235995769500732
1048,0.9482971429824829
1049,0.8682636022567749
1050,0.9292064905166626
1051,0.8613943457603455
1052,0.8874130249023438
1053,0.9102264046669006
1054,0.8673262596130371
1055,0.7863485217094421
1056,0.8398964405059814
1057,0.7989827990531921
1058,0.939990758895874
1059,0.7969578504562378
1060,0.8702739477157593
1061,0.8713040947914124
1062,0.9165017604827881
1063,0.8705952763557434
1064,0.9007997512817383
1065,0.905454695224762
1066,0.8996529579162598
1067,0.9337646961212158
1068,0.8674699664115906
1069,0.8499062657356262
1070,0.7774749398231506
1071,0.9425302147865295
1072,0.8769739270210266
1073,0.7973119020462036
1074,0.8497412204742432
1075,0.8168488144874573
1076,0.8770819306373596
1077,0.9046201109886169
1078,0.8955445885658264
1079,0.8514172434806824
1080,0.7842628955841064
1081,0.8398215770721436
1082,0.9037410020828247
1083,0.8622626662254333
1084,0.8613513708114624
1085,0.8861764669418335
1086,0.8821452856063843
1087,0.9009348750114441
1088,0.807286262512207
1089,0.8358381986618042
1090,0.8343250751495361
1091,0.8428258895874023
1092,0.8756598830223083
1093,0.854619026184082
1094,0.8482089042663574
1095,0.8765509128570557
1096,0.8398020267486572
1097,0.8707127571105957
1098,0.8889079689979553
1099,0.8711109161376953
1100,0.8966334462165833
1101,0.9217044711112976
1102,0.8712741136550903
1103,0.8511813879013062
1104,0.8859857320785522
1105,0.8234090805053711
1106,0.8322700262069702
1107,0.9014413356781006
1108,0.8286036252975464
1109,0.8259467482566833
1110,0.8665395379066467
1111,0.8815130591392517
1112,0.8937575817108154
1113,0.9105798006057739
1114,0.8271391987800598
1115,0.8552098274230957
1116,0.814026415348053
1117,0.862521231174469
1118,0.8641877770423889
1119,0.8420675992965698
1120,0.8173797726631165
1121,0.9180816411972046
1122,0.9221234321594238
1123,0.9176257848739624
1124,0.8634825944900513
1125,0.8450171947479248
1126,0.8426775336265564
1127,0.841135561466217
1128,0.7686351537704468
1129,0.7951549887657166
1130,0.8305577039718628
1131,0.8177980780601501
1132,0.8537243604660034
1133,0.8591238856315613
1134,0.8630953431129456
1135,0.8198962807655334
1136,0.8561703562736511
1137,0.8829874992370605
1138,0.8059247136116028
1139,0.9145234823226929
1140,0.8817846775054932
1141,0.832362949848175
1142,0.8917101621627808
1143,0.8419007658958435
1144,0.8936460614204407
1145,0.8709481358528137
1146,0.8655025362968445
1147,0.8662844896316528
1148,0.8818725943565369
1149,0.8023061752319336
1150,0.8786672353744507
1151,0.8043001294136047
1152,0.8295162320137024
1153,0.842624843120575
1154,0.8747120499610901
1155,0.8468955159187317
1156,0.8777279853820801
1157,0.8454646468162537
1158,0.8502761125564575
1159,0.7793567776679993
1160,0.8439100384712219
1161,0.9395576119422913
1162,0.7887235283851624
1163,0.8277378678321838
1164,0.8063666820526123
1165,0.8335641026496887
1166,0.8256855607032776
1167,0.8664999008178711
1168,0.8303186893463135
1169,0.8206774592399597
1170,0.8312137126922607
1171,0.8507348299026489
1172,0.8228017091751099
1173,0.9177802801132202
1174,0.823462188243866
1175,0.842368483543396
1176,0.8197673559188843
1177,0.786680281162262
1178,0.8528984189033508
1179,0.8094115257263184
1180,0.8530358672142029
1181,0.8155412077903748
1182,0.8316167593002319
1183,0.7862908244132996
1184,0.8482795357704163
1185,0.8365087509155273
1186,0.8160864114761353
1187,0.8093056082725525
1188,0.8411099314689636
1189,0.77353835105896
1190,0.8558548092842102
1191,0.89336097240448
1192,0.8197915554046631
1193,0.8475071787834167
1194,0.7628201842308044
1195,0.7894130945205688
1196,0.9061979055404663
1197,0.8545075058937073
1198,0.8619136810302734
1199,0.7971646785736084
1200,0.7778698801994324
1201,0.8375322222709656
1202,0.8327157497406006
1203,0.8956850171089172
1204,0.8554262518882751
1205,0.7865036725997925
1206,0.8212809562683105
1207,0.7983120679855347
1208,0.8501626253128052
1209,0.8069310188293457
1210,0.8638350963592529
1211,0.8645961284637451
1212,0.8190407752990723
1213,0.8366764783859253
1214,0.8384712934494019
1215,0.7563350796699524
1216,0.8465995192527771
1217,0.7655788660049438
1218,0.791903555393219
1219,0.8359841704368591
1220,0.7765107154846191
1221,0.8018007278442383
1222,0.8424597978591919
1223,0.8230897784233093
1224,0.7834547162055969
1225,0.8512887358665466
1226,0.8009729385375977
1227,0.802068829536438
1228,0.8783753514289856
1229,0.8873069286346436
1230,0.8118265271186829
1231,0.8236764669418335
1232,0.8396559953689575
1233,0.7753373384475708
1234,0.8713440895080566
1235,0.8180107474327087
1236,0.756031334400177
1237,0.8146775364875793
1238,0.7749766707420349
1239,0.8450008034706116
1240,0.7674424648284912
1241,0.8629688620567322
1242,0.816412091255188
1243,0.7745752334594727
1244,0.8328521847724915
1245,0.834445595741272
1246,0.8120814561843872
1247,0.8151976466178894
1248,0.8122924566268921
1249,0.8493635058403015
1250,0.8318103551864624
1251,0.8048009276390076
1252,0.8415261507034302
1253,0.7760841250419617
1254,0.8819205164909363
1255,0.8057486414909363
1256,0.7871341705322266
1257,0.81208735704422
1258,0.8075918555259705
1259,0.7944589257240295
1260,0.7816212177276611
1261,0.7399497032165527
1262,0.810419499874115
1263,0.9022793769836426
1264,0.7833204865455627
1265,0.8345252871513367
1266,0.7738299369812012
