,x,y
25912,10.413884,8.793351
25913,13.028633,3.9407923
25914,8.023243,0.76860255
2685,13.255291,4.8110085
13425,13.281965,4.819894
13426,10.948848,6.2424617
13427,13.239554,4.815753
13428,13.297545,4.8395367
13429,13.2260475,4.7973065
5239,8.062024,-0.7514268
26195,7.8930616,-1.543344
26196,7.912405,-1.5657719
26197,7.87626,-1.5715591
26198,7.970977,-1.4429446
26199,7.9676933,-1.4315225
3366,10.044187,3.6158395
16830,10.015234,3.5180607
16831,10.018597,0.036351137
16832,8.449244,5.866727
16833,9.9941225,0.021088783
16834,8.428651,5.854527
8925,10.843065,8.605728
44625,11.409438,4.5100055
44626,10.771552,8.567416
44627,11.18322,-0.9520079
44628,11.266506,-0.98195446
44629,11.168302,5.7184505
5674,11.106883,1.7585607
28370,11.152004,1.7335483
28371,11.121814,1.7603233
28372,11.0036,1.6571894
28373,11.140191,1.756909
28374,11.111823,1.755653
2003,8.861098,9.027928
10015,10.869232,0.13537782
10016,8.851433,8.986292
10017,10.061128,9.90256
10018,13.006264,3.8984692
10019,10.875128,0.17348814
8475,10.372356,3.8554819
42375,10.395904,3.8702824
42376,10.395963,3.850253
42377,10.286961,3.7696977
42378,10.368952,3.856132
42379,10.412921,3.8951163
2861,6.0645623,-1.2613609
14305,6.0694733,-1.2574221
14306,6.0581903,-1.2721361
14307,6.0727334,-1.2536577
14308,6.054609,-1.2650135
14309,6.0582256,-1.2651895
9659,9.400616,-0.39273477
48295,9.388796,-0.46817997
48296,9.432263,-0.45578092
48297,9.016965,9.332806
48298,10.193886,9.074299
48299,10.188836,9.082165
9620,12.633204,4.556714
48100,11.837805,4.6177607
48101,12.618164,4.748374
48102,12.678395,4.7062187
48103,10.962507,0.38636297
48104,12.680639,4.6574206
4550,6.177225,3.2803583
22750,6.130772,3.245493
22751,6.113907,3.2495344
22752,8.999353,0.6044049
22753,6.1442733,3.2592971
22754,6.0579777,3.171039
7628,9.069521,3.1111665
38140,9.43483,2.2900548
38141,13.166407,6.9084053
38142,9.079153,3.1481118
38143,12.754731,7.156537
38144,10.741903,6.9513216
4751,10.962896,2.1994169
23755,10.9635725,2.1876643
23756,10.954705,2.1629653
23757,10.969848,2.1730392
23758,10.953802,2.1918056
23759,10.966927,2.1925316
6220,14.194473,3.0375874
31100,14.194267,3.0275497
31101,14.188226,2.9688146
