,x,y
24512,22.285948,-1.9004562
24513,22.285395,-1.9005193
24514,22.283789,-1.9029763
7006,8.465087,-5.992757
35030,8.459609,-5.9892764
35031,8.456016,-5.9929767
35032,8.458023,-5.99465
35033,8.45257,-5.9973946
35034,8.460504,-5.9905443
5663,-1.8663863,9.33276
28315,-1.8648437,9.339983
28316,-1.8654513,9.337072
28317,-1.8571757,9.3491335
28318,-1.8645524,9.340422
28319,-1.864655,9.33989
4079,8.121594,7.2948213
20395,8.119904,7.2979794
20396,8.121519,7.2950425
20397,8.120141,7.297229
20398,8.121818,7.294778
20399,8.119641,7.3004017
4290,13.104173,7.448413
21450,13.0943775,7.438054
21451,13.086291,7.4277773
21452,13.08603,7.431328
21453,13.075706,7.4162636
21454,13.093324,7.437676
430,15.168705,0.019078374
2150,15.169093,0.021808743
2151,15.164228,0.027879957
2152,15.168045,0.023699166
2153,15.174005,0.014929577
2154,15.172675,0.017631091
1786,1.1536403,-6.7535453
8930,1.1279886,-6.720487
8931,1.143595,-6.7381797
8932,1.1413976,-6.7421284
8933,1.1298802,-6.753138
8934,1.143366,-6.7393246
5919,-5.93217,4.597957
29595,-5.9348087,4.591202
29596,-5.944687,4.5854864
29597,-5.928229,4.5986547
29598,-5.9315724,4.59404
